4807875;1
4815294;97
4821147;13
4839601;1
4844203;9
4845011;89
4876774;1
4938734;13
4946779;37
4948737;21
4954477;5
4956771;17
4961769;89
4979089;33
4979298;1
4983562;37
5007779;25
5008963;29
5021679;29
5028326;89
5065346;29
5076532;21
5114215;13
5114271;29
5114852;17
5119863;93
5130563;17
5138634;77
5144256;37
5145837;77
5147780;25
5153972;37
5160766;89
5171436;89
5173372;17
5175229;21
5186099;89
5190062;93
5190226;81
5191913;85
5198578;41
5200169;93
5205873;9
5216786;1
5216817;5
5233035;85
5239765;93
5260122;73
5265849;53
5284170;21
5293370;41
5299117;25
5302799;49
5311383;41
5324722;65
5338036;25
5350645;81
5353490;93
5373708;69
5383551;97
5383788;33
5393515;41
5397262;25
5405651;65
5410474;93
5416858;13
5438257;89
5443297;69
5468604;13
5469105;13
5471153;93
5471684;21
5501962;93
5508453;89
5535815;65
5542550;53
5546204;73
5546818;81
5555785;17
5576222;17
5631469;21
5635256;33
5649028;5
5649337;17
5670847;81
5688906;37
5690526;37
5700648;85
5726751;13
5744363;13
5767813;13
5768260;9
5809202;49
5817840;21
5854176;65
5867773;33
5879478;5
5893112;97
5898907;69
5905262;81
5914472;61
5916496;77
5933785;61
5937800;13
5942756;81
5957535;65
5977020;29
5978302;77
5980875;65
5985698;9
5993409;9
6023024;49
6031058;45
6044246;21
6110174;33
6111091;85
6113389;77
6138161;61
6157089;61
6164879;89
6181581;69
6184178;97
6186568;9
6242113;41
6259476;13
6259922;85
6261484;29
6265069;81
6265591;65
6267519;29
6303028;29
6303181;49
6316511;77
6319867;45
6330705;13
6343422;21
6352829;73
6357304;17
6359397;49
6384161;93
6385756;65
6391481;5
6391871;73
6394739;29
6415090;57
6421167;73
6435628;97
6442661;85
6444076;41
6451329;97
6457945;21
6486134;21
6487762;41
6494389;17
6496239;1
6500072;89
6506868;77
6506992;37
6513503;89
6534959;5
6545607;21
6557927;61
6571380;41
6604772;9
6618745;13
6620981;13
6625680;85
6652854;41
6667496;49
6676003;1
6710230;17
6726176;53
6730551;77
6735148;81
6741032;25
6749034;9
6774813;5
6798563;57
6814419;57
6835587;41
6846330;85
6859721;53
6861767;37
6862172;93
6867557;17
6876589;77
6882720;77
6886512;41
6888303;5
6900433;97
6923955;85
6929669;93
6937518;65
6950486;85
6959471;65
6964724;41
6973121;1
6974924;69
6979780;49
6986315;85
6995330;61
6996351;25
7014270;17
7025162;33
7055785;69
7057014;37
7065058;77
7074058;25
7076999;81
7093422;5
7095668;1
7115149;81
7117278;1
7120886;85
7121834;97
7132940;33
7133571;13
7139601;77
7149928;57
7151492;77
7209208;65
7217941;49
7233461;37
7267468;49
7273489;49
7290317;73
7312857;65
7322930;89
7346306;25
7347530;13
7350846;61
7374838;33
7375791;77
7427507;73
7427968;45
7431268;17
7432373;73
7437911;57
7447132;5
7451362;93
7455230;37
7471934;57
7483766;73
7494118;13
7497041;33
7522107;9
7525727;73
7527291;93
7529226;45
7538925;13
7539808;13
7550180;49
7556291;9
7572552;45
7575948;49
7589342;97
7595048;21
7596910;13
7605369;49
7605546;45
7619750;21
7646114;57
7669836;29
7672617;93
7687872;85
7697738;57
7709145;81
7713697;61
7723995;57
7731651;29
7735100;77
7741849;85
7745876;29
7747677;97
7750715;21
7752604;13
7767944;49
7773644;69
7780267;21
7787862;49
7815302;49
7824526;93
7826304;53
7842233;25
7844369;21
7847715;25
7854194;13
7867333;73
7876046;77
7878339;85
7889034;45
7889228;77
7896736;21
7907964;21
7922217;81
7942394;37
7971646;17
7977460;97
7989537;77
8013114;93
8022028;53
8040270;45
8048395;89
8048574;37
8050825;93
8067282;21
8098195;37
8099761;17
8112081;17
8119861;53
8159161;65
8163550;77
8184608;85
8192728;57
8205108;85
8206793;29
8212036;77
8231849;29
8244868;49
8252733;97
8255667;29
8258523;1
8268040;21
8279718;49
8285741;41
8287789;81
8292855;25
8302335;41
8302338;5
8303072;53
8313093;1
8331920;73
8336894;33
8352077;69
8361819;89
8374804;41
8394705;73
8398235;97
8405577;37
8408167;77
8439162;69
8451963;85
8464822;29
8466453;33
8470728;37
8476377;5
8482975;49
8500448;29
8505388;29
8528216;53
8534298;49
8541552;33
8543496;93
8565854;49
8569952;41
8571518;33
8579122;13
8583700;29
8592714;25
8606094;25
8613541;5
8623040;5
8626435;29
8628920;13
8630662;73
8631122;97
8667400;65
8669887;61
8672025;93
8674801;49
8678523;25
8691447;41
8700272;57
8730681;93
8752923;13
8771407;81
8784015;69
8785853;77
8787791;93
8791769;45
8810224;45
8829201;53
8831364;49
8837135;69
8838884;25
8841917;77
8850944;49
8860836;93
8880285;65
8894113;93
8894172;13
8896383;73
8917827;53
8949788;73
8950144;93
8959864;41
8986106;65
9000798;89
9006998;69
9060096;53
9069606;81
9074010;9
9088175;41
9096018;65
9097851;9
9101616;69
9102673;29
9132666;29
9149051;9
9149670;1
9150735;5
9165036;17
9165055;41
9189991;81
9211715;37
9247111;53
9257470;5
9260059;41
9269811;33
9284581;25
9293055;73
9325085;1
9349167;81
9363935;5
9365428;33
9371579;57
9375724;93
9387285;61
9393668;5
9396512;45
9465944;77
9473994;61
9477480;9
9489468;29
9520593;69
9522535;73
9528098;49
9536962;93
9542047;45
9557286;25
9571921;45
9573848;61
9578353;45
9579223;37
9582796;61
9583100;37
9585252;65
9587734;97
9591906;77
9592478;57
9607063;33
9642964;61
9648504;77
9653819;61
9662837;21
9664564;45
9677406;41
9683312;33
9685104;61
9701014;69
9712524;29
9724048;29
9726098;65
9727052;65
9730556;77
9748237;61
9750120;69
9757459;13
9784919;53
9785201;97
9791146;77
9793055;73
9797325;49
9799865;93
9810023;81
9823089;1
9853137;81
9864843;89
9892444;21
9903620;53
9908726;45
9913247;9
9918846;9
9921854;85
9929586;41
9941350;97
9946410;49
9950112;85
9953481;65
9954124;49
9954846;45
9959385;89
9973753;69
9974214;57
9978296;77
9986122;21
9989780;41
9990692;69
9994542;57
10003904;17
10022167;1
10029831;69
10031859;69
10033323;61
10039986;77
10046029;21
10054164;13
10086476;9
10105834;73
10110246;41
10121159;77
10148883;85
10150671;65
10155715;69
10156676;93
10163280;33
10202487;73
10204557;77
10220247;61
10221061;93
10223401;29
10228064;49
10236081;45
10257441;37
10277138;81
10281649;33
10283446;73
10290926;53
10300243;85
10306173;77
10310837;1
10321675;21
10356330;57
10360713;1
10361532;57
10367713;97
10371540;1
10375948;53
10390807;77
10407200;69
10414259;69
10428857;1
10429223;97
10434765;89
10449140;85
10467654;73
10472918;81
10474122;1
10474855;85
10479048;5
10494734;9
10511976;97
10517466;13
10520406;77
10549350;49
10556730;41
10564584;89
10577100;37
10578423;33
10588245;9
10598385;49
10607842;29
10635111;85
10647815;25
10650329;53
10659606;89
10673198;65
10686565;37
10686701;81
10691439;21
10702054;1
10719453;97
10744886;81
10745207;89
10749900;41
10763571;29
10768322;93
10771425;45
10785189;57
10802596;41
10814638;5
10819138;41
10826659;25
10827617;5
10834511;49
10848689;21
10877738;61
10880059;37
10887176;73
10887609;69
10911547;61
10912626;37
10921275;61
10922181;17
10933800;53
10933997;61
10963623;25
10968899;33
10969401;41
10985962;29
11010365;13
11012530;89
11022342;33
11023933;33
11047709;93
11048830;77
11049222;33
11089383;9
11090085;9
11090718;17
11103414;33
11107345;1
11107901;53
11114857;69
11117307;89
11124854;53
11142414;33
11143429;93
11160292;33
11164328;25
11165620;73
11191205;97
11200645;89
11202463;45
11202614;25
11210926;49
11226856;49
11236491;93
11237907;81
11258423;45
11287493;97
11323799;77
11324742;77
11333771;5
11348003;5
11350665;97
11354749;53
11355158;53
11368433;77
11373595;37
11375625;17
11383588;69
11389942;81
11396939;33
11397662;21
11412786;21
11416985;69
11423366;93
11426288;73
11427111;89
11475657;81
11481408;69
11484806;85
11485922;25
11496779;49
11501278;85
11507485;41
11511059;13
11517321;25
11522289;9
11543381;37
11545388;65
11551130;97
11554558;21
11565686;33
11566507;41
11566712;89
11572764;21
11580516;69
11581270;49
11591211;53
11591989;97
11593995;85
11605408;85
11612854;57
11617443;81
11619288;25
11620295;17
11624981;13
11637315;89
11656178;25
11665523;5
11685953;89
11693467;73
11716113;37
11725300;69
11750260;13
11760319;41
11792116;73
11800194;9
11812941;69
11817368;77
11824823;73
11826399;25
11828107;53
11830621;65
11832650;65
11879632;9
11881192;5
11884113;77
11892993;97
11900164;61
11905158;5
11944912;57
11978004;57
12005680;97
12007852;5
12018767;69
12030621;69
12032480;21
12034926;29
12034994;85
12038441;17
12042767;37
12047660;9
12052858;29
12055915;13
12057812;25
12071260;33
12080156;45
12090079;97
12091885;97
12111086;1
12189012;93
12210138;45
12221397;17
12223810;69
12282171;41
12295600;65
12309826;9
12314073;1
12316708;1
12328872;21
12330661;45
12342272;45
12355110;37
12361168;89
12366751;21
12377003;37
12377291;65
12377706;21
12380011;53
12386573;73
12387019;53
12396925;5
12411502;53
12428566;53
12429955;65
12449128;17
12450003;17
12450621;33
12459894;5
12462177;97
12469179;49
12471723;45
12510258;37
12518571;41
12546777;85
12547027;85
12569300;41
12570676;21
12570734;25
12571766;73
12579163;53
12584834;5
12588216;33
12594663;1
12611171;41
12612000;53
12655525;21
12662728;21
12682457;69
12687887;41
12698049;1
12707009;13
12722393;1
12752409;53
12759357;81
12759871;73
12760143;29
12767014;85
12773014;37
12791863;77
12854222;93
12856594;21
12858803;21
12865885;73
12866132;93
12901578;29
12906413;9
12908971;29
12916589;77
12918657;37
12922724;9
12954570;89
12963891;45
12967255;89
12975767;25
12980369;77
12988940;65
13003416;29
13018364;17
13028227;69
13044941;33
13061562;33
13090431;29
13104191;13
13109440;89
13114260;61
13117388;45
13126485;45
13138727;77
13139027;21
13150157;33
13166598;97
13182799;25
13234534;81
13246272;37
13249279;41
13250515;49
13258447;9
13270648;73
13274859;25
13279282;93
13279821;77
13297569;21
13321343;53
13331274;25
13365720;69
13368998;57
13371040;17
13391670;97
13402631;89
13405615;13
13408060;65
13414966;17
13415065;65
13436373;29
13463572;65
13464418;49
13475181;97
13478275;49
13542143;13
13559521;49
13563722;41
13565267;21
13568536;77
13570969;41
13583509;69
13594400;97
13595162;77
13598955;89
13606971;65
13681956;97
13693239;21
13705322;17
13712773;97
13730877;73
13731713;97
13739327;33
13745834;93
13752913;21
13763303;41
13766924;41
13781926;9
13786097;45
13787075;85
13799629;57
13813712;53
13821945;9
13843383;53
13845597;97
13864134;85
13884337;89
13898892;81
13901447;13
13916967;1
13922926;73
13969858;37
13970336;89
13972022;57
13997381;69
14008313;1
14014912;49
14022364;81
14026614;33
14030160;69
14039337;37
14040905;29
14046441;57
14051721;85
14052176;49
14054028;49
14078760;57
14098881;69
14103383;9
14111566;89
14123234;81
14127396;81
14129448;21
14148050;65
14168294;53
14172994;73
14177967;53
14181347;25
14232443;97
14235936;65
14243375;65
14249669;29
14252206;85
14255502;1
14257020;29
14258519;57
14262573;73
14267072;17
14280753;13
14281626;1
14282126;9
14284431;69
14285471;13
14293641;81
14296416;13
14318730;81
14329220;5
14338123;13
14348075;61
14375894;21
14378072;13
14403717;1
14415247;25
14419245;29
14427525;73
14463803;77
14486927;29
14500214;81
14502013;25
14510972;1
14510983;61
14515951;45
14539678;53
14582266;69
14592420;9
14603559;37
14605549;81
14615230;97
14631175;65
14651432;37
14654097;49
14656144;89
14661742;29
14661835;17
14664102;73
14671903;9
14687658;73
14687843;77
14688098;1
14693802;89
14720395;33
14727164;41
14729595;69
14734341;41
14737673;49
14741244;97
14749356;57
14756097;89
14758731;85
14759073;33
14768342;61
14772827;9
14773475;65
14774859;53
14783245;65
14791009;9
14793268;9
14817134;33
14832331;13
14837352;61
14841250;53
14843601;1
14844747;21
14853546;57
14860776;89
14873430;41
14875504;1
14890753;5
14911285;85
14920991;73
14933495;29
14939189;45
14939223;37
14939239;81
14962788;25
14995366;57
15014874;29
15037225;85
15038636;89
15042491;89
15049241;5
15053964;61
15055408;73
15055986;69
15066989;5
15075367;77
15078795;29
15081339;61
15114545;17
15116915;21
15125290;41
15136372;53
15142317;5
15144962;81
15147197;49
15158301;13
15178709;61
15190880;53
15199622;69
15200288;17
15204999;77
15207900;33
15214464;97
15215998;1
15231015;65
15245107;17
15248484;97
15271567;49
15271915;21
15287137;17
15298444;69
15310440;73
15315321;5
15317027;9
15356777;33
15368071;85
15375858;9
15406044;41
15414480;81
15431470;61
15434298;89
15440730;53
15442238;25
15444621;29
15448471;97
15459854;33
15465836;93
15475247;73
15480370;33
15513168;33
15521035;5
15565660;69
15571666;45
15574798;21
15583242;93
15632682;9
15634965;37
15648558;9
15659385;97
15672137;61
15703715;53
15706066;69
15711920;89
15716819;37
15719525;17
15720290;17
15734616;69
15740807;41
15741370;97
15745344;89
15747509;33
15754511;1
15756573;77
15763675;25
15779783;65
15840384;21
15842956;81
15843014;93
15870581;89
15872472;5
15888169;21
15911241;1
15911855;33
15920672;37
15930659;1
15932348;45
15933947;33
15950930;77
15952234;81
15957139;65
15959702;49
15974380;49
15976660;81
16001673;89
16005493;69
16011563;5
16027240;13
16027643;89
16032423;45
16058367;57
16059163;5
16077222;69
16112637;13
16121642;5
16128786;77
16133251;57
16169409;9
16173433;21
16189654;41
16233705;97
16246605;69
16249422;73
16254126;5
16254749;57
16273998;53
16283047;61
16284970;5
16285302;25
16293679;85
16293972;1
16301450;9
16317807;57
16345237;65
16360299;89
16376251;9
16377141;77
16382209;69
16384075;61
16399080;45
16401012;97
16407594;93
16410858;13
16415552;17
16423551;89
16426983;77
16435955;49
16437620;81
16444407;81
16452677;49
16483896;21
16519015;5
16523684;37
16533509;81
16540064;17
16549196;57
16554967;1
16565568;33
16567148;33
16578943;45
16578949;73
16588197;69
16588899;17
16589276;45
16592839;53
16604080;69
16605849;61
16610363;49
16613256;49
16622540;21
16653283;97
16654401;65
16679106;37
16687111;61
16719132;17
16742260;81
16742858;93
16747529;17
16773308;89
16774209;17
16779413;33
16782349;77
16806962;45
16819131;1
16827902;29
16846795;45
16865957;57
16868326;85
16869591;53
16892946;9
16894565;85
16894902;81
16903683;25
16907726;97
16947060;57
16952759;9
16962216;93
16972785;29
16977990;65
17003098;77
17004591;37
17013226;85
17018704;5
17023378;93
17023495;9
17027839;29
17034092;89
17053756;49
17057353;93
17080094;13
17093935;5
17111080;77
17118904;41
17130626;29
17163019;69
17168796;61
17173006;65
17195041;93
17198974;21
17203091;57
17210265;13
17225587;29
17252411;45
17258181;77
17272245;5
17273721;77
17278954;17
17280630;25
17298704;69
17308254;17
17309137;69
17315127;73
17342295;1
17346948;17
17349948;81
17361852;57
17377155;29
17388581;37
17400097;33
17421912;49
17437411;37
17440283;89
17441931;49
17453304;61
17461573;29
17487971;93
17488649;29
17502238;69
17515074;13
17525153;49
17530579;61
17573939;69
17590844;77
17620575;49
17633113;57
17666576;57
17672995;65
17684684;5
17712116;25
17720314;73
17724518;93
17729334;89
17751265;45
17754317;57
17796776;57
17803625;45
17815479;17
17816057;41
17837853;9
17837917;73
17855362;89
17860260;13
17863489;57
17871795;37
17880579;85
17893264;33
17906485;5
17914131;25
17933890;89
17951977;61
17960455;97
17964889;21
17970531;57
17974240;89
17974611;85
17980131;85
17991224;13
17991290;65
17993671;41
17996007;9
18020288;85
18030440;21
18044353;17
18046053;1
18051447;65
18051469;69
18052333;69
18054772;9
18060240;97
18078048;77
18090438;41
18122052;9
18122644;37
18132105;73
18142316;89
18155429;73
18161219;61
18162957;9
18197497;89
18204588;69
18208758;97
18218442;1
18228377;33
18233800;73
18242162;97
18260778;37
18263206;45
18263965;61
18291013;21
18296923;29
18297177;57
18297417;81
18305990;13
18306671;57
18311063;57
18313736;93
18316156;37
18323957;73
18326621;25
18338824;5
18344237;49
18358494;29
18372946;85
18373353;25
18377153;49
18387927;93
18389907;73
18392542;25
18399985;13
18419493;17
18437575;89
18460813;9
18471059;5
18473855;73
18475376;49
18491312;33
18499163;49
18500068;1
18512516;33
18519151;5
18523117;5
18524793;77
18524864;37
18555889;21
18562089;53
18571412;21
18574752;65
18589332;77
18590445;53
18594543;73
18629271;93
18646604;17
18647592;77
18649819;13
18655585;5
18656198;49
18671002;9
18671088;85
18680558;89
18687253;25
18692446;49
18708052;77
18721759;57
18722819;45
18725718;49
18734549;53
18746192;89
18758812;93
18771071;69
18778825;37
18790051;97
18792581;33
18792897;53
18827602;57
18827919;97
18832507;65
18864388;49
18864619;73
18865029;21
18866977;97
18870273;57
18877005;5
18886952;13
18891813;9
18932905;29
18938642;81
18944022;33
18949879;49
18959584;1
18970885;25
18980636;17
19004966;13
19015417;37
19022167;97
19034568;53
19046600;41
19046777;13
19054768;49
19070944;41
19077760;21
19106509;37
19107554;57
19110559;89
19111083;65
19123678;33
19128241;97
19129349;69
19159822;49
19167866;81
19197946;17
19218175;53
19220272;21
19256022;37
19277610;21
19296163;21
19296550;73
19296871;1
19322410;5
19322434;13
19326966;17
19332135;65
19353144;13
19353272;69
19370283;97
19373185;69
19373760;21
19395084;1
19397726;37
19398122;41
19399465;25
19420374;57
19512429;5
19529279;21
19533591;53
19534401;69
19549169;89
19552037;1
19564139;49
19579799;37
19580071;77
19602257;45
19608211;77
19613950;5
19636824;5
19649626;41
19660119;13
19663274;93
19672711;77
19679407;41
19709998;5
19710182;81
19712779;25
19722676;69
19726241;61
19728057;21
19742464;65
19744616;25
19760213;17
19762981;5
19771538;53
19773423;9
19794268;57
19797471;73
19819624;93
19827539;89
19837814;45
19852301;77
19869513;85
19872680;17
19875524;1
19878795;73
19879775;61
19880384;33
19881931;53
19884594;53
19918202;93
19920331;5
19926827;17
19932665;69
19941474;25
19942921;17
19945044;13
19978781;53
19983325;49
20007208;33
20017677;29
20017919;85
20021153;53
20023694;57
20024738;93
20030827;25
20038846;89
20039071;5
20040927;81
20063190;49
20073052;37
20095589;89
20110464;5
20114648;29
20123063;61
20126055;77
20132251;1
20136260;29
20142667;61
20150441;33
20180074;73
20187628;97
20188013;29
20198960;45
20202985;57
20238003;33
20288024;37
20288787;5
20292979;93
20293005;41
20297450;17
20300043;29
20339655;97
20340780;97
20351606;77
20364544;57
20365659;29
20376228;9
20377278;65
20383945;21
20388515;85
20396444;13
20399483;73
20424877;45
20435252;65
20451329;73
20471490;45
20471823;77
20479865;69
20492613;65
20495855;25
20498633;17
20506007;29
20516365;65
20520426;45
20532735;61
20537364;57
20556551;85
20559072;37
20560969;81
20564266;33
20567286;65
20576045;93
20578984;89
20606091;89
20608198;1
20611563;73
20613000;57
20615153;73
20616263;41
20621908;49
20624968;57
20626079;69
20639281;89
20643997;89
20661939;65
20663928;33
20667353;57
20669747;1
20672605;9
20702739;81
20706853;17
20715124;9
20727869;85
20735539;21
20747005;13
20755151;53
20763102;81
20765017;69
20765823;69
20779536;57
20791747;29
20798118;89
20806318;85
20831223;77
20840271;13
20895510;37
20906883;13
20931900;57
20934373;25
20945571;73
20946036;29
20955511;49
20957161;89
20971730;81
20987650;17
20994813;45
20998842;25
21008699;1
21029495;85
21029878;81
21039132;61
21040263;93
21041091;61
21044038;89
21047026;5
21063744;89
21070300;77
21084854;53
21095631;53
21096283;53
21106540;1
21111729;61
21117121;57
21124353;77
21128786;77
21130508;77
21138116;21
21138307;37
21139035;37
21141692;5
21142266;85
21150328;61
21163956;33
21181233;81
21185710;65
21190904;61
21194198;81
21194696;57
21196913;65
21197864;73
21209077;29
21235716;33
21259138;53
21271127;49
21271505;73
21274066;97
21283735;73
21286161;21
21305759;65
21315091;45
21318036;45
21341000;73
21354489;33
21362074;61
21370547;33
21377909;69
21378201;81
21381773;53
21383767;73
21401727;17
21407154;61
21410058;33
21419445;37
21425159;85
21443573;21
21467089;61
21486520;49
21497414;61
21500900;89
21504283;97
21541611;73
21543128;53
21578272;9
21596345;97
21605985;93
21610328;13
21616076;81
21619010;89
21619997;9
21621805;33
21636607;85
21640598;29
21644415;33
21667278;29
21689215;53
21697549;5
21699861;93
21705246;85
21710976;45
21729706;93
21740505;69
21745163;93
21757245;85
21767115;97
21783678;5
21806584;13
21807192;61
21812641;21
21818842;25
21823716;13
21825562;13
21844827;69
21846141;69
21846750;45
21854840;17
21856515;9
21860195;93
21867926;9
21877097;53
21881981;13
21887814;81
21893721;5
21897591;81
21931833;77
21938018;69
21952716;61
21954053;45
21985894;45
21986151;77
21988388;81
21988533;29
21999109;49
22003988;97
22009379;61
22029499;33
22052886;89
22057530;93
22062503;13
22082792;53
22109477;29
22111437;13
22117642;5
22142590;53
22153928;5
22162195;57
22174557;81
22176857;65
22195919;49
22208249;9
22219015;1
22259063;9
22273407;41
22277605;13
22292440;45
22309263;73
22330948;73
22334138;45
22345145;57
22353059;25
22354467;69
22355884;1
22386467;1
22388151;81
22415432;41
22444548;45
22487816;13
22490826;49
22500061;57
22523201;17
22526631;85
22530034;45
22545173;85
22581815;73
22601237;41
22611955;89
22623513;93
22636336;9
22656513;65
22656771;77
22666021;33
22677837;69
22683570;73
22684996;21
22685003;37
22688533;85
22720489;97
22730415;73
22758349;45
22766440;1
22767336;5
22786941;9
22804689;81
22805156;57
22818227;85
22829153;25
22843348;17
22845981;37
22854338;37
22864724;77
22876505;5
22897253;13
22899334;33
22901381;57
22901819;25
22917752;5
22921923;57
22925566;29
22925881;69
22926605;37
22940941;45
22955025;93
22961739;85
22968034;37
22971811;73
22979396;53
22986712;29
22986832;85
22990451;89
22993063;33
23006224;33
23006428;25
23013615;93
23016555;97
23028210;53
23039747;13
23041664;97
23048383;97
23061396;53
23068492;85
23075023;5
23080035;53
23083262;33
23105589;29
23112509;89
23134530;1
23135136;97
23135712;13
23137029;33
23161911;69
23168238;9
23168582;25
23169002;9
23171943;85
23173237;85
23175230;21
23178007;49
23198128;77
23213443;37
23226827;89
23236520;77
23248346;5
23249094;29
23249605;17
23264346;29
23266757;13
23273335;97
23274286;33
23277673;37
23282947;77
23286317;57
23306799;53
23310430;5
23315358;37
23326898;37
23330009;53
23348449;89
23357821;33
23367895;41
23389687;21
23395995;45
23400036;69
23411269;89
23428612;45
23430140;33
23430144;77
23439260;65
23440374;13
23446284;29
23460791;29
23470402;61
23501705;17
23507907;61
23511145;81
23515029;61
23517386;81
23522590;41
23546617;25
23567476;21
23624181;97
23639942;53
23668645;5
23669527;57
23672588;33
